Time,South(Wh/m2),West(Wh/m2),East(Wh/m2),North(Wh/m2)
1/1/2020 0:00,0,0,0,0
1/1/2020 1:00,0,0,0,0
1/1/2020 2:00,0,0,0,0
1/1/2020 3:00,0,0,0,0
1/1/2020 4:00,0,0,0,0
1/1/2020 5:00,0,0,0,0
1/1/2020 6:00,0,0,0,0
1/1/2020 7:00,3,3,3,3
1/1/2020 8:00,346.9889689,16.5,491.4538588,16.5
1/1/2020 9:00,542.2076571,24.5,546.3680847,24.5
1/1/2020 10:00,670.8207157,30.5,445.8411032,30.5
1/1/2020 11:00,747.7217137,34.5,267.9105208,34.5
1/1/2020 12:00,776.2241692,36,53.23915008,36
1/1/2020 13:00,756.5272097,236.6873145,35,35
1/1/2020 14:00,687.3229989,423.1427492,31.5,31.5
1/1/2020 15:00,567.5771869,540.0967558,25.5,25.5
1/1/2020 16:00,385.0024847,519.0883603,18,18
1/1/2020 17:00,91.20878637,168.6199582,5,5
1/1/2020 18:00,0,0,0,0
1/1/2020 19:00,0,0,0,0
1/1/2020 20:00,0,0,0,0
1/1/2020 21:00,0,0,0,0
1/1/2020 22:00,0,0,0,0
1/1/2020 23:00,0,0,0,0
1/2/2020 0:00,0,0,0,0
1/2/2020 1:00,0,0,0,0
1/2/2020 2:00,0,0,0,0
1/2/2020 3:00,0,0,0,0
1/2/2020 4:00,0,0,0,0
1/2/2020 5:00,0,0,0,0
1/2/2020 6:00,0,0,0,0
1/2/2020 7:00,4.5,4.5,4.5,4.5
1/2/2020 8:00,153.1071357,34,206.0624138,34
1/2/2020 9:00,294.0731237,51,297.3044257,51
1/2/2020 10:00,304.6842436,131,244.3392444,131
1/2/2020 11:00,220.2177873,110,146.4034728,110
1/2/2020 12:00,644.7034038,83,97.41920213,83
1/2/2020 13:00,544.3743764,211.8300733,84,84
1/2/2020 14:00,630.5502828,395.6896015,49.5,49.5
1/2/2020 15:00,551.4543168,524.6139376,30.5,30.5
1/2/2020 16:00,362.3580705,486.8749653,21.5,21.5
1/2/2020 17:00,77.25411838,141.329605,6,6
1/2/2020 18:00,0,0,0,0
1/2/2020 19:00,0,0,0,0
1/2/2020 20:00,0,0,0,0
1/2/2020 21:00,0,0,0,0
1/2/2020 22:00,0,0,0,0
1/2/2020 23:00,0,0,0,0
1/3/2020 0:00,0,0,0,0
1/3/2020 1:00,0,0,0,0
1/3/2020 2:00,0,0,0,0
1/3/2020 3:00,0,0,0,0
1/3/2020 4:00,0,0,0,0
1/3/2020 5:00,0,0,0,0
1/3/2020 6:00,0,0,0,0
1/3/2020 7:00,3,3,3,3
1/3/2020 8:00,313.0242369,20.5,445.3646193,20.5
1/3/2020 9:00,520.5632944,30.5,529.7445179,30.5
1/3/2020 10:00,655.945012,38,443.7235525,38
1/3/2020 11:00,736.7682673,43,274.2646246,43
1/3/2020 12:00,766.8891376,44.5,64.75237437,44.5
1/3/2020 13:00,746.3176021,237.3859063,43.5,43.5
1/3/2020 14:00,675.0006034,417.3353281,39.5,39.5
1/3/2020 15:00,549.2250856,522.2556282,32,32
1/3/2020 16:00,358.5088401,481.3489097,22.5,22.5
1/3/2020 17:00,75.36776985,137.4254634,6.5,6.5
1/3/2020 18:00,0,0,0,0
1/3/2020 19:00,0,0,0,0
1/3/2020 20:00,0,0,0,0
1/3/2020 21:00,0,0,0,0
1/3/2020 22:00,0,0,0,0
1/3/2020 23:00,0,0,0,0
1/4/2020 0:00,0,0,0,0
1/4/2020 1:00,0,0,0,0
1/4/2020 2:00,0,0,0,0
1/4/2020 3:00,0,0,0,0
1/4/2020 4:00,0,0,0,0
1/4/2020 5:00,0,0,0,0
1/4/2020 6:00,0,0,0,0
1/4/2020 7:00,3,3,3,3
1/4/2020 8:00,321.5320069,19,460.8616339,19
1/4/2020 9:00,524.3495858,28.5,536.4282721,28.5
1/4/2020 10:00,657.6755864,36,446.7248158,36
1/4/2020 11:00,737.719358,40.5,275.0707488,40.5
1/4/2020 12:00,766.5618921,42,64.01357893,42
1/4/2020 13:00,746.1521594,234.3116987,41,41
1/4/2020 14:00,675.5965918,415.9576607,37,37
1/4/2020 15:00,553.3096771,525.8329182,30.5,30.5
1/4/2020 16:00,367.0779734,493.8121866,21,21
1/4/2020 17:00,85.05486259,156.0320057,6.5,6.5
1/4/2020 18:00,0,0,0,0
1/4/2020 19:00,0,0,0,0
1/4/2020 20:00,0,0,0,0
1/4/2020 21:00,0,0,0,0
1/4/2020 22:00,0,0,0,0
1/4/2020 23:00,0,0,0,0
1/5/2020 0:00,0,0,0,0
1/5/2020 1:00,0,0,0,0
1/5/2020 2:00,0,0,0,0
1/5/2020 3:00,0,0,0,0
1/5/2020 3:59,0,0,0,0
1/5/2020 4:59,0,0,0,0
1/5/2020 5:59,0,0,0,0
1/5/2020 6:59,3,3,3,3
1/5/2020 7:59,262.3154955,24,374.0889063,24
1/5/2020 8:59,469.6414177,36.5,482.7082735,36.5
1/5/2020 9:59,607.2543779,46,419.1626515,46
1/5/2020 10:59,636.5594699,56.5,253.4655542,56.5
1/5/2020 11:59,687.9607102,62.5,82.95814703,62.5
1/5/2020 12:59,688.8280543,229.5268942,57.5,57.5
1/5/2020 13:59,631.0758909,393.4296549,48,48
1/5/2020 14:59,505.7041863,481.0810013,39,39
1/5/2020 15:59,315.7628146,421.7830404,27,27
1/5/2020 16:59,55.3135726,98.6577437,7.5,7.5
1/5/2020 17:59,0,0,0,0
1/5/2020 18:59,0,0,0,0
1/5/2020 19:59,0,0,0,0
1/5/2020 20:59,0,0,0,0
1/5/2020 21:59,0,0,0,0
1/5/2020 22:59,0,0,0,0
1/5/2020 23:59,0,0,0,0
1/6/2020 0:59,0,0,0,0
1/6/2020 1:59,0,0,0,0
1/6/2020 2:59,0,0,0,0
1/6/2020 3:59,0,0,0,0
1/6/2020 4:59,0,0,0,0
1/6/2020 5:59,0,0,0,0
1/6/2020 6:59,2.5,2.5,2.5,2.5
1/6/2020 7:59,228.9999566,28,325.0414521,28
1/6/2020 8:59,425.7406077,42,439.6161736,42
1/6/2020 9:59,456.2610508,60.5,325.3290817,60.5
1/6/2020 10:59,354.9518327,88,179.4882897,88
1/6/2020 11:59,654.3986017,92,111.6922712,92
1/6/2020 12:59,520.9053472,225.6880573,116,116
1/6/2020 13:59,478.1112282,307.9510006,61.5,61.5
1/6/2020 14:59,343.0379243,328.7137683,71.5,71.5
1/6/2020 15:59,178.6582924,228.825078,42.5,42.5
1/6/2020 16:59,20.37925631,27.55004392,12.5,12.5
1/6/2020 17:59,0,0,0,0
1/6/2020 18:59,0,0,0,0
1/6/2020 19:59,0,0,0,0
1/6/2020 20:59,0,0,0,0
1/6/2020 21:59,0,0,0,0
1/6/2020 22:59,0,0,0,0
1/6/2020 23:59,0,0,0,0
1/7/2020 0:59,0,0,0,0
1/7/2020 1:59,0,0,0,0
1/7/2020 2:59,0,0,0,0
1/7/2020 3:59,0,0,0,0
1/7/2020 4:59,0,0,0,0
1/7/2020 5:59,0,0,0,0
1/7/2020 6:59,5.5,5.5,5.5,5.5
1/7/2020 7:59,78.38460729,40,97.0763561,40
1/7/2020 8:59,413.6952618,43.5,429.3665831,43.5
1/7/2020 9:59,351.8877411,81,263.4557042,81
1/7/2020 10:59,556.6619668,83.5,247.1653181,83.5
1/7/2020 11:59,559.8108721,104,121.00085,104
1/7/2020 12:59,618.1056888,214.7289745,66,66
1/7/2020 13:59,587.3132567,369.3009413,54.5,54.5
1/7/2020 14:59,447.7314235,427.521255,63,63
1/7/2020 15:59,236.6107858,307.5217436,45,45
1/7/2020 16:59,60.31679643,107.6888218,8.5,8.5
1/7/2020 17:59,0,0,0,0
1/7/2020 18:59,0,0,0,0
1/7/2020 19:59,0,0,0,0
1/7/2020 20:59,0,0,0,0
1/7/2020 21:59,0,0,0,0
1/7/2020 22:59,0,0,0,0
1/7/2020 23:59,0,0,0,0
1/8/2020 0:59,0,0,0,0
1/8/2020 1:59,0,0,0,0
1/8/2020 2:59,0,0,0,0
1/8/2020 3:59,0,0,0,0
1/8/2020 4:59,0,0,0,0
1/8/2020 5:59,0,0,0,0
1/8/2020 6:59,3,3,3,3
1/8/2020 7:59,302.2496387,20,442.3696288,20
1/8/2020 8:59,509.0922108,30.5,532.3944423,30.5
1/8/2020 9:59,645.2757565,38.5,449.9068025,38.5
1/8/2020 10:59,728.120301,43.5,282.5056692,43.5
1/8/2020 11:59,748.8128046,50.5,78.12327582,50.5
1/8/2020 12:59,718.6806143,227.7065688,48,48
1/8/2020 13:59,472.9938727,310.3171721,76,76
1/8/2020 14:59,421.6625986,402.4837142,53.5,53.5
1/8/2020 15:59,91.24777426,108.0825294,46,46
1/8/2020 16:59,24.31276269,37.46536269,10,10
1/8/2020 17:59,0,0,0,0
1/8/2020 18:59,0,0,0,0
1/8/2020 19:59,0,0,0,0
1/8/2020 20:59,0,0,0,0
1/8/2020 21:59,0,0,0,0
1/8/2020 22:59,0,0,0,0
1/8/2020 23:59,0,0,0,0
1/9/2020 0:59,0,0,0,0
1/9/2020 1:59,0,0,0,0
1/9/2020 2:59,0,0,0,0
1/9/2020 3:59,0,0,0,0
1/9/2020 4:59,0,0,0,0
1/9/2020 5:59,0,0,0,0
1/9/2020 6:59,1,1,1,1
1/9/2020 7:59,66.01972319,34.5,81.97697575,34.5
1/9/2020 8:59,264.2465264,60.5,275.4990875,60.5
1/9/2020 9:59,500.315252,71,364.0440127,71
1/9/2020 10:59,638.8451018,64.5,266.8663943,64.5
1/9/2020 11:59,255.9655369,93,99.81044645,93
1/9/2020 12:59,377.1230633,219.3484476,162,162
1/9/2020 13:59,155.0753142,145.4038996,131.5,131.5
1/9/2020 14:59,251.602404,241.4637442,54.5,54.5
1/9/2020 15:59,42.9364988,48.71569125,27.5,27.5
1/9/2020 16:59,5.5,5.5,5.5,5.5
1/9/2020 17:59,0,0,0,0
1/9/2020 18:59,0,0,0,0
1/9/2020 19:59,0,0,0,0
1/9/2020 20:59,0,0,0,0
1/9/2020 21:59,0,0,0,0
1/9/2020 22:59,0,0,0,0
1/9/2020 23:59,0,0,0,0
1/10/2020 0:59,0,0,0,0
1/10/2020 1:59,0,0,0,0
1/10/2020 2:59,0,0,0,0
1/10/2020 3:59,0,0,0,0
1/10/2020 4:59,0,0,0,0
1/10/2020 5:59,0,0,0,0
1/10/2020 6:59,3.5,3.5,3.5,3.5
1/10/2020 7:59,101.0679926,34,135.703912,34
1/10/2020 8:59,35,35,35,35
1/10/2020 9:59,201.6235602,114,174.2181398,114
1/10/2020 10:59,180.9741515,51,97.21927329,51
1/10/2020 11:59,95,95,95,95
1/10/2020 12:59,193.3525322,145.3380239,128,128
1/10/2020 13:59,204.4238221,182.0795328,150,150
1/10/2020 14:59,303.7840803,294.3396454,117,117
1/10/2020 15:59,28,28,28,28
1/10/2020 16:59,10.21627807,13.20793941,7,7
1/10/2020 17:59,0,0,0,0
1/10/2020 18:59,0,0,0,0
1/10/2020 19:59,0,0,0,0
1/10/2020 20:59,0,0,0,0
1/10/2020 21:59,0,0,0,0
1/10/2020 22:59,0,0,0,0
1/10/2020 23:59,0,0,0,0
1/11/2020 0:59,0,0,0,0
1/11/2020 1:59,0,0,0,0
1/11/2020 2:59,0,0,0,0
1/11/2020 3:59,0,0,0,0
1/11/2020 4:59,0,0,0,0
1/11/2020 5:59,0,0,0,0
1/11/2020 6:59,3.5,3.5,3.5,3.5
1/11/2020 7:59,22.5,22.5,22.5,22.5
1/11/2020 8:59,136.8121034,103,139.1402106,103
1/11/2020 9:59,606.2887373,53.5,436.0169434,53.5
1/11/2020 10:59,725.5937798,39,285.4100944,39
1/11/2020 11:59,757.0773626,41,74.06504276,41
1/11/2020 12:59,739.6209515,224.7663036,40,40
1/11/2020 13:59,645.5827906,400.7432369,49.5,49.5
1/11/2020 14:59,516.0406729,492.7403226,45,45
1/11/2020 15:59,329.1922477,442.1555943,32,32
1/11/2020 16:59,36.11637893,60.5790196,10,10
1/11/2020 17:59,0,0,0,0
1/11/2020 18:59,0,0,0,0
1/11/2020 19:59,0,0,0,0
1/11/2020 20:59,0,0,0,0
1/11/2020 21:59,0,0,0,0
1/11/2020 22:59,0,0,0,0
1/11/2020 23:59,0,0,0,0
1/12/2020 0:59,0,0,0,0
1/12/2020 1:59,0,0,0,0
1/12/2020 2:59,0,0,0,0
1/12/2020 3:59,0,0,0,0
1/12/2020 4:59,0,0,0,0
1/12/2020 5:59,0,0,0,0
1/12/2020 6:59,2.5,2.5,2.5,2.5
1/12/2020 7:59,22,22,22,22
1/12/2020 8:59,34.5,34.5,34.5,34.5
1/12/2020 9:59,51,51,51,51
1/12/2020 10:59,62,62,62,62
1/12/2020 11:59,66.5,66.5,66.5,66.5
1/12/2020 12:59,76.5,76.5,76.5,76.5
1/12/2020 13:59,66,66,66,66
1/12/2020 14:59,48,48,48,48
1/12/2020 15:59,25.5,25.5,25.5,25.5
1/12/2020 16:59,5,5,5,5
1/12/2020 17:59,0,0,0,0
1/12/2020 18:59,0,0,0,0
1/12/2020 19:59,0,0,0,0
1/12/2020 20:59,0,0,0,0
1/12/2020 21:59,0,0,0,0
1/12/2020 22:59,0,0,0,0
1/12/2020 23:59,0,0,0,0
1/13/2020 0:59,0,0,0,0
1/13/2020 1:59,0,0,0,0
1/13/2020 2:59,0,0,0,0
1/13/2020 3:59,0,0,0,0
1/13/2020 4:59,0,0,0,0
1/13/2020 5:59,0,0,0,0
1/13/2020 6:59,3,3,3,3
1/13/2020 7:59,317.9709425,17,483.2141276,17
1/13/2020 8:59,454.0517931,49,487.7567119,49
1/13/2020 9:59,376.2593152,99.5,293.7064188,99.5
1/13/2020 10:59,687.9851991,74.5,298.7418984,74.5
1/13/2020 11:59,651.3957791,79,107.8716773,79
1/13/2020 12:59,696.1843112,205.9690888,32,32
1/13/2020 13:59,712.2920963,431.2561132,28,28
1/13/2020 14:59,600.3537616,573.4532312,23,23
1/13/2020 15:59,433.4572526,594.9285344,16.5,16.5
1/13/2020 16:59,161.2918867,308.5863734,6.5,6.5
1/13/2020 17:59,0,0,0,0
1/13/2020 18:59,0,0,0,0
1/13/2020 19:59,0,0,0,0
1/13/2020 20:59,0,0,0,0
1/13/2020 21:59,0,0,0,0
1/13/2020 22:59,0,0,0,0
1/13/2020 23:59,0,0,0,0
1/14/2020 0:59,0,0,0,0
1/14/2020 1:59,0,0,0,0
1/14/2020 2:59,0,0,0,0
1/14/2020 3:59,0,0,0,0
1/14/2020 4:59,0,0,0,0
1/14/2020 5:59,0,0,0,0
1/14/2020 6:59,3.5,3.5,3.5,3.5
1/14/2020 7:59,201.6602466,30,297.8953233,30
1/14/2020 8:59,381.0309836,47,411.3157902,47
1/14/2020 9:59,536.7420219,56,395.7468751,56
1/14/2020 10:59,656.4812353,63,281.9163179,63
1/14/2020 11:59,693.2849091,66,98.94753368,66
1/14/2020 12:59,551.3303774,196.7219118,71.5,71.5
1/14/2020 13:59,505.3191967,335.2602827,91,91
1/14/2020 14:59,401.4159846,386.9453283,78.5,78.5
1/14/2020 15:59,171.6589716,219.862451,48.5,48.5
1/14/2020 16:59,32.55306857,50.84316774,13.5,13.5
1/14/2020 17:59,0,0,0,0
1/14/2020 18:59,0,0,0,0
1/14/2020 19:59,0,0,0,0
1/14/2020 20:59,0,0,0,0
1/14/2020 21:59,0,0,0,0
1/14/2020 22:59,0,0,0,0
1/14/2020 23:59,0,0,0,0
1/15/2020 0:59,0,0,0,0
1/15/2020 1:59,0,0,0,0
1/15/2020 2:59,0,0,0,0
1/15/2020 3:59,0,0,0,0
1/15/2020 4:59,0,0,0,0
1/15/2020 5:59,0,0,0,0
1/15/2020 6:59,3,3,3,3
1/15/2020 7:59,110.4284015,53,143.3093779,53
1/15/2020 8:59,202.398314,72.5,215.1675194,72.5
1/15/2020 9:59,203.912082,84.5,169.496957,84.5
1/15/2020 10:59,111,111,111,111
1/15/2020 11:59,339.8787829,213.5,220.3969771,213.5
1/15/2020 12:59,115,115,115,115
1/15/2020 13:59,99,99,99,99
1/15/2020 14:59,111.4681483,109.8645409,74,74
1/15/2020 15:59,102.9229603,116.7488903,68,68
1/15/2020 16:59,9,9,9,9
1/15/2020 17:59,0,0,0,0
1/15/2020 18:59,0,0,0,0
1/15/2020 19:59,0,0,0,0
1/15/2020 20:59,0,0,0,0
1/15/2020 21:59,0,0,0,0
1/15/2020 22:59,0,0,0,0
1/15/2020 23:59,0,0,0,0
1/16/2020 0:59,0,0,0,0
1/16/2020 1:59,0,0,0,0
1/16/2020 2:59,0,0,0,0
1/16/2020 3:59,0,0,0,0
1/16/2020 4:59,0,0,0,0
1/16/2020 5:59,0,0,0,0
1/16/2020 6:59,1.5,1.5,1.5,1.5
1/16/2020 7:59,18,18,18,18
1/16/2020 8:59,38,38,38,38
1/16/2020 9:59,54.5,54.5,54.5,54.5
1/16/2020 10:59,93.5,93.5,93.5,93.5
1/16/2020 11:59,100,100,100,100
1/16/2020 12:59,97,97,97,97
1/16/2020 13:59,84.5,84.5,84.5,84.5
1/16/2020 14:59,64,64,64,64
1/16/2020 15:59,78.58259622,88.0341022,55,55
1/16/2020 16:59,8,8,8,8
1/16/2020 17:59,0,0,0,0
1/16/2020 18:59,0,0,0,0
1/16/2020 19:59,0,0,0,0
1/16/2020 20:59,0,0,0,0
1/16/2020 21:59,0,0,0,0
1/16/2020 22:59,0,0,0,0
1/16/2020 23:59,0,0,0,0
1/17/2020 0:59,0,0,0,0
1/17/2020 1:59,0,0,0,0
1/17/2020 2:59,0,0,0,0
1/17/2020 3:59,0,0,0,0
1/17/2020 4:59,0,0,0,0
1/17/2020 5:59,0,0,0,0
1/17/2020 6:59,4,4,4,4
1/17/2020 7:59,124.8598954,28,182.7380383,28
1/17/2020 8:59,454.765771,35,502.6728016,35
1/17/2020 9:59,616.1365127,48,458.3130019,48
1/17/2020 10:59,687.5286986,55,294.7375128,55
1/17/2020 11:59,735.9297967,54,93.93758408,54
1/17/2020 12:59,705.2759523,221.6900807,53,53
1/17/2020 13:59,581.3824542,361.4747379,43.5,43.5
1/17/2020 14:59,509.1893489,491.3497687,40.5,40.5
1/17/2020 15:59,98.85079333,115.4383847,58,58
1/17/2020 16:59,44.86615864,75.88901761,13.5,13.5
1/17/2020 17:59,0,0,0,0
1/17/2020 18:59,0,0,0,0
1/17/2020 19:59,0,0,0,0
1/17/2020 20:59,0,0,0,0
1/17/2020 21:59,0,0,0,0
1/17/2020 22:59,0,0,0,0
1/17/2020 23:59,0,0,0,0
1/18/2020 0:59,0,0,0,0
1/18/2020 1:59,0,0,0,0
1/18/2020 2:59,0,0,0,0
1/18/2020 3:59,0,0,0,0
1/18/2020 4:59,0,0,0,0
1/18/2020 5:59,0,0,0,0
1/18/2020 6:59,3,3,3,3
1/18/2020 7:59,289.1116011,21,452.8207388,21
1/18/2020 8:59,522.392423,26,583.1105245,26
1/18/2020 9:59,652.3481431,30.5,482.9184384,30.5
1/18/2020 10:59,723.307317,38,300.0806415,38
1/18/2020 11:59,762.5645239,37,80.90006288,37
1/18/2020 12:59,732.0850034,223.3888448,46.5,46.5
1/18/2020 13:59,681.0011595,418.8612104,38.5,38.5
1/18/2020 14:59,384.4410309,373.0657497,62.5,62.5
1/18/2020 15:59,333.3747594,456.4256123,34.5,34.5
1/18/2020 16:59,59.54698513,104.5987703,14.5,14.5
1/18/2020 17:59,0,0,0,0
1/18/2020 18:59,0,0,0,0
1/18/2020 19:59,0,0,0,0
1/18/2020 20:59,0,0,0,0
1/18/2020 21:59,0,0,0,0
1/18/2020 22:59,0,0,0,0
1/18/2020 23:59,0,0,0,0
1/19/2020 0:59,0,0,0,0
1/19/2020 1:59,0,0,0,0
1/19/2020 2:59,0,0,0,0
1/19/2020 3:59,0,0,0,0
1/19/2020 4:59,0,0,0,0
1/19/2020 5:59,0,0,0,0
1/19/2020 6:59,4,4,4,4
1/19/2020 7:59,155.9462068,32.5,232.9812377,32.5
1/19/2020 8:59,304.6521322,94,332.183408,94
1/19/2020 9:59,407.6447225,107,327.3575035,107
1/19/2020 10:59,526.3747487,107,268.8179179,107
1/19/2020 11:59,491.8197214,134,156.3294916,134
1/19/2020 12:59,486.7406946,223.3447401,132,132
1/19/2020 13:59,196.1222158,170.6347207,133.5,133.5
1/19/2020 14:59,53.29924624,53.2572035,52,52
1/19/2020 15:59,30.5,30.5,30.5,30.5
1/19/2020 16:59,9.5,9.5,9.5,9.5
1/19/2020 17:59,0,0,0,0
1/19/2020 18:59,0,0,0,0
1/19/2020 19:59,0,0,0,0
1/19/2020 20:59,0,0,0,0
1/19/2020 21:59,0,0,0,0
1/19/2020 22:59,0,0,0,0
1/19/2020 23:59,0,0,0,0
1/20/2020 0:59,0,0,0,0
1/20/2020 1:59,0,0,0,0
1/20/2020 2:59,0,0,0,0
1/20/2020 3:59,0,0,0,0
1/20/2020 4:59,0,0,0,0
1/20/2020 5:59,0,0,0,0
1/20/2020 6:59,1.5,1.5,1.5,1.5
1/20/2020 7:59,16,16,16,16
1/20/2020 8:59,36,36,36,36
1/20/2020 9:59,53,53,53,53
1/20/2020 10:59,64,64,64,64
1/20/2020 11:59,69,69,69,69
1/20/2020 12:59,67,67,67,67
1/20/2020 13:59,58,58,58,58
1/20/2020 14:59,43.5,43.5,43.5,43.5
1/20/2020 15:59,24,24,24,24
1/20/2020 16:59,5.5,5.5,5.5,5.5
1/20/2020 17:59,0,0,0,0
1/20/2020 18:59,0,0,0,0
1/20/2020 19:59,0,0,0,0
1/20/2020 20:59,0,0,0,0
1/20/2020 21:59,0,0,0,0
1/20/2020 22:59,0,0,0,0
1/20/2020 23:59,0,0,0,0
1/21/2020 0:59,0,0,0,0
1/21/2020 1:59,0,0,0,0
1/21/2020 2:59,0,0,0,0
1/21/2020 3:59,0,0,0,0
1/21/2020 4:59,0,0,0,0
1/21/2020 5:59,0,0,0,0
1/21/2020 6:59,1.5,1.5,1.5,1.5
1/21/2020 7:59,15.5,15.5,15.5,15.5
1/21/2020 8:59,35,35,35,35
1/21/2020 9:59,62.5,62.5,62.5,62.5
1/21/2020 10:59,91,91,91,91
1/21/2020 11:59,82,82,82,82
1/21/2020 12:59,333.7277573,249.9428639,221,221
1/21/2020 13:59,69,69,69,69
1/21/2020 14:59,51,51,51,51
1/21/2020 15:59,33.5,33.5,33.5,33.5
1/21/2020 16:59,9,9,9,9
1/21/2020 17:59,0,0,0,0
1/21/2020 18:59,0,0,0,0
1/21/2020 19:59,0,0,0,0
1/21/2020 20:59,0,0,0,0
1/21/2020 21:59,0,0,0,0
1/21/2020 22:59,0,0,0,0
1/21/2020 23:59,0,0,0,0
1/22/2020 0:59,0,0,0,0
1/22/2020 1:59,0,0,0,0
1/22/2020 2:59,0,0,0,0
1/22/2020 3:59,0,0,0,0
1/22/2020 4:59,0,0,0,0
1/22/2020 5:59,0,0,0,0
1/22/2020 6:59,3.5,3.5,3.5,3.5
1/22/2020 7:59,36.0810674,26.5,42.46863063,26.5
1/22/2020 8:59,46,46,46,46
1/22/2020 9:59,84.68720708,84,84.51517643,84
1/22/2020 10:59,87.5,87.5,87.5,87.5
1/22/2020 11:59,94.5,94.5,94.5,94.5
1/22/2020 12:59,91.5,91.5,91.5,91.5
1/22/2020 13:59,79,79,79,79
1/22/2020 14:59,48,48,48,48
1/22/2020 15:59,25.5,25.5,25.5,25.5
1/22/2020 16:59,9,9,9,9
1/22/2020 17:59,0,0,0,0
1/22/2020 18:59,0,0,0,0
1/22/2020 19:59,0,0,0,0
1/22/2020 20:59,0,0,0,0
1/22/2020 21:59,0,0,0,0
1/22/2020 22:59,0,0,0,0
1/22/2020 23:59,0,0,0,0
1/23/2020 0:59,0,0,0,0
1/23/2020 1:59,0,0,0,0
1/23/2020 2:59,0,0,0,0
1/23/2020 3:59,0,0,0,0
1/23/2020 4:59,0,0,0,0
1/23/2020 5:59,0,0,0,0
1/23/2020 6:59,2,2,2,2
1/23/2020 7:59,19.5,19.5,19.5,19.5
1/23/2020 8:59,36.5,36.5,36.5,36.5
1/23/2020 9:59,53.5,53.5,53.5,53.5
1/23/2020 10:59,65,65,65,65
1/23/2020 11:59,70,70,70,70
1/23/2020 12:59,68,68,68,68
1/23/2020 13:59,59.5,59.5,59.5,59.5
1/23/2020 14:59,44.5,44.5,44.5,44.5
1/23/2020 15:59,25,25,25,25
1/23/2020 16:59,6,6,6,6
1/23/2020 17:59,0,0,0,0
1/23/2020 18:59,0,0,0,0
1/23/2020 19:59,0,0,0,0
1/23/2020 20:59,0,0,0,0
1/23/2020 21:59,0,0,0,0
1/23/2020 22:59,0,0,0,0
1/23/2020 23:59,0,0,0,0
1/24/2020 0:59,0,0,0,0
1/24/2020 1:59,0,0,0,0
1/24/2020 2:59,0,0,0,0
1/24/2020 3:59,0,0,0,0
1/24/2020 4:59,0,0,0,0
1/24/2020 5:59,0,0,0,0
1/24/2020 6:59,2,2,2,2
1/24/2020 7:59,20,20,20,20
1/24/2020 8:59,40.5,40.5,40.5,40.5
1/24/2020 9:59,57,57,57,57
1/24/2020 10:59,81.5,81.5,81.5,81.5
1/24/2020 11:59,87.5,87.5,87.5,87.5
1/24/2020 12:59,71,71,71,71
1/24/2020 13:59,75,75,75,75
1/24/2020 14:59,69,69,69,69
1/24/2020 15:59,35,35,35,35
1/24/2020 16:59,9.5,9.5,9.5,9.5
1/24/2020 17:59,0,0,0,0
1/24/2020 18:59,0,0,0,0
1/24/2020 19:59,0,0,0,0
1/24/2020 20:59,0,0,0,0
1/24/2020 21:59,0,0,0,0
1/24/2020 22:59,0,0,0,0
1/24/2020 23:59,0,0,0,0
1/25/2020 0:59,0,0,0,0
1/25/2020 1:59,0,0,0,0
1/25/2020 2:59,0,0,0,0
1/25/2020 3:59,0,0,0,0
1/25/2020 4:59,0,0,0,0
1/25/2020 5:59,0,0,0,0
1/25/2020 6:59,2.5,2.5,2.5,2.5
1/25/2020 7:59,18,18,18,18
1/25/2020 8:59,46,46,46,46
1/25/2020 9:59,66.5,66.5,66.5,66.5
1/25/2020 10:59,95.5,95.5,95.5,95.5
1/25/2020 11:59,86,86,86,86
1/25/2020 12:59,100,100,100,100
1/25/2020 13:59,73.5,73.5,73.5,73.5
1/25/2020 14:59,67,67,67,67
1/25/2020 15:59,39,39,39,39
1/25/2020 16:59,10,10,10,10
1/25/2020 17:59,0,0,0,0
1/25/2020 18:59,0,0,0,0
1/25/2020 19:59,0,0,0,0
1/25/2020 20:59,0,0,0,0
1/25/2020 21:59,0,0,0,0
1/25/2020 22:59,0,0,0,0
1/25/2020 23:59,0,0,0,0
1/26/2020 0:59,0,0,0,0
1/26/2020 1:59,0,0,0,0
1/26/2020 2:59,0,0,0,0
1/26/2020 3:59,0,0,0,0
1/26/2020 4:59,0,0,0,0
1/26/2020 5:59,0,0,0,0
1/26/2020 6:59,2,2,2,2
1/26/2020 7:59,27.5,27.5,27.5,27.5
1/26/2020 8:59,48,48,48,48
1/26/2020 9:59,81.5,81.5,81.5,81.5
1/26/2020 10:59,97.5,97.5,97.5,97.5
1/26/2020 11:59,104.5,104.5,104.5,104.5
1/26/2020 12:59,102,102,102,102
1/26/2020 13:59,90,90,90,90
1/26/2020 14:59,69,69,69,69
1/26/2020 15:59,41.5,41.5,41.5,41.5
1/26/2020 16:59,11.5,11.5,11.5,11.5
1/26/2020 17:59,0,0,0,0
1/26/2020 18:59,0,0,0,0
1/26/2020 19:59,0,0,0,0
1/26/2020 20:59,0,0,0,0
1/26/2020 21:59,0,0,0,0
1/26/2020 22:59,0,0,0,0
1/26/2020 23:59,0,0,0,0
1/27/2020 0:59,0,0,0,0
1/27/2020 1:59,0,0,0,0
1/27/2020 2:59,0,0,0,0
1/27/2020 3:59,0,0,0,0
1/27/2020 4:59,0,0,0,0
1/27/2020 5:59,0,0,0,0
