Time,
6/15/2016 9:00,2.080870375
6/15/2016 10:00,2.035129823
6/15/2016 11:00,3.245505103
6/15/2016 12:00,3.224402232
6/15/2016 13:00,4.194509388
6/15/2016 14:00,4.695088519
6/15/2016 15:00,4.203492275
6/15/2016 16:00,2.658606468
6/15/2016 17:00,2.609658929
6/15/2016 18:00,2.559371229
6/15/2016 19:00,1.909447572
6/15/2016 20:00,1.109910219
6/15/2016 21:00,0.941479471
6/15/2016 22:00,0.913462337
6/15/2016 23:00,0.908377746
6/16/2016 0:00,0.880568146
6/16/2016 1:00,0.930376384
6/16/2016 2:00,0.887831847
6/16/2016 3:00,0.852447245
6/16/2016 4:00,0.933904468
6/16/2016 5:00,0.891463698
6/16/2016 6:00,0.943762348
6/16/2016 7:00,1.023144228
6/16/2016 8:00,1.640083653
6/16/2016 9:00,2.488600621
6/16/2016 10:00,3.069257703
6/16/2016 11:00,4.030001845
6/16/2016 12:00,4.437113398
6/16/2016 13:00,5.246908651
6/16/2016 14:00,5.153302853
6/16/2016 15:00,4.828224097
6/16/2016 16:00,5.618222496
6/16/2016 17:00,5.659243571
6/16/2016 18:00,5.262697088
6/16/2016 19:00,3.615109246
6/16/2016 20:00,2.395067186
6/16/2016 21:00,1.741704161
6/16/2016 22:00,1.034526833
6/16/2016 23:00,0.957563381
6/17/2016 0:00,0.93162159
6/17/2016 1:00,0.945837692
6/17/2016 2:00,0.914188707
6/17/2016 3:00,0.897689728
6/17/2016 4:00,0.91553768
6/17/2016 5:00,0.955176736
6/17/2016 6:00,1.043275058
6/17/2016 7:00,1.035284986
6/17/2016 8:00,2.015359234
6/17/2016 9:00,3.091048125
6/17/2016 10:00,3.368771781
6/17/2016 11:00,3.982286258
6/17/2016 12:00,4.556815967
6/17/2016 13:00,5.673342273
6/17/2016 14:00,5.593258842
6/17/2016 15:00,5.967081085
6/17/2016 16:00,5.820122854
6/17/2016 17:00,5.643010254
6/17/2016 18:00,5.04844791
6/17/2016 19:00,3.511203727
6/17/2016 20:00,2.571993658
6/17/2016 21:00,1.892619665
6/17/2016 22:00,0.966599465
6/17/2016 23:00,0.888765752
6/18/2016 0:00,0.956525709
6/18/2016 1:00,0.891982534
6/18/2016 2:00,0.868219854
6/18/2016 3:00,0.924876725
6/18/2016 4:00,0.894576713
6/18/2016 5:00,0.932555495
6/18/2016 6:00,0.909104116
6/18/2016 7:00,0.861371221
6/18/2016 8:00,1.784011322
6/18/2016 9:00,2.623650479
6/18/2016 10:00,3.127838025
6/18/2016 11:00,4.404586569
6/18/2016 12:00,5.495687134
6/18/2016 13:00,5.389439913
6/18/2016 14:00,5.557900734
6/18/2016 15:00,5.645168544
6/18/2016 16:00,5.871281361
6/18/2016 17:00,5.637835729
6/18/2016 18:00,5.345558533
6/18/2016 19:00,3.807245218
6/18/2016 20:00,2.912862562
6/18/2016 21:00,0.95574708
6/18/2016 22:00,0.90434638
6/18/2016 23:00,0.906821238
6/19/2016 0:00,0.904123292
6/19/2016 1:00,0.898623632
6/19/2016 2:00,0.897170892
6/19/2016 3:00,0.890218492
6/19/2016 4:00,0.903811991
6/19/2016 5:00,0.894057877
6/19/2016 6:00,0.897274659
6/19/2016 7:00,0.880464379
6/19/2016 8:00,1.718374752
6/19/2016 9:00,2.782636046
6/19/2016 10:00,3.519400309
6/19/2016 11:00,4.613969999
6/19/2016 12:00,5.121551038
6/19/2016 13:00,5.592624717
6/19/2016 14:00,5.877347018
6/19/2016 15:00,6.220492636
6/19/2016 16:00,6.203096019
6/19/2016 17:00,6.284870594
6/19/2016 18:00,5.642086292
6/19/2016 19:00,4.15298772
6/19/2016 20:00,3.002794105
6/19/2016 21:00,1.214309631
6/19/2016 22:00,1.085919251
6/19/2016 23:00,0.972090784
6/20/2016 0:00,0.925499328
6/20/2016 1:00,0.916679119
6/20/2016 2:00,0.921141107
6/20/2016 3:00,0.907443841
6/20/2016 4:00,0.951337351
6/20/2016 5:00,0.93784762
6/20/2016 6:00,0.973751058
6/20/2016 7:00,1.076895619
6/20/2016 8:00,2.371559873
6/20/2016 9:00,3.677375621
6/20/2016 10:00,4.543555166
6/20/2016 11:00,6.070881818
6/20/2016 12:00,5.980751869
6/20/2016 13:00,6.799396089
6/20/2016 14:00,7.047294379
6/20/2016 15:00,7.180687008
6/20/2016 16:00,6.988463416
6/20/2016 17:00,6.687498858
6/20/2016 18:00,5.871512583
6/20/2016 19:00,4.362043965
6/20/2016 20:00,2.149217873
6/20/2016 21:00,1.262734306
6/20/2016 22:00,1.100737201
6/20/2016 23:00,0.973402521
6/21/2016 0:00,0.934215769
6/21/2016 1:00,0.93016885
6/21/2016 2:00,0.91844316
6/21/2016 3:00,0.909830486
6/21/2016 4:00,0.908170211
6/21/2016 5:00,0.942724677
6/21/2016 6:00,1.0241819
6/21/2016 7:00,1.020965118
6/21/2016 8:00,2.28982706
6/21/2016 9:00,4.072281394
6/21/2016 10:00,4.507254996
6/21/2016 11:00,5.199994776
6/21/2016 12:00,6.03845161
6/21/2016 13:00,6.293597963
6/21/2016 14:00,6.440607086
6/21/2016 15:00,6.785324418
6/21/2016 16:00,6.929122805
6/21/2016 17:00,6.970749778
6/21/2016 18:00,6.428335132
6/21/2016 19:00,4.815053475
6/21/2016 20:00,3.719428811
6/21/2016 21:00,2.795865778
6/21/2016 22:00,2.938074939
6/21/2016 23:00,2.413745691
6/22/2016 0:00,2.192821941
6/22/2016 1:00,1.631987681
6/22/2016 2:00,1.121472608
6/22/2016 3:00,1.133647955
6/22/2016 4:00,1.141119192
6/22/2016 5:00,1.382126038
6/22/2016 6:00,1.580420602
6/22/2016 7:00,2.935372426
6/22/2016 8:00,4.142980248
6/22/2016 9:00,4.98472332
6/22/2016 10:00,4.735508086
6/22/2016 11:00,5.109794233
6/22/2016 12:00,5.45295289
6/22/2016 13:00,5.946700822
6/22/2016 14:00,6.750554564
6/22/2016 15:00,7.021996171
6/22/2016 16:00,7.062574446
6/22/2016 17:00,7.005868598
6/22/2016 18:00,6.952222793
6/22/2016 19:00,5.405703293
6/22/2016 20:00,4.242789566
6/22/2016 21:00,3.567427902
6/22/2016 22:00,3.12000368
6/22/2016 23:00,2.843992712
6/23/2016 0:00,2.376942936
6/23/2016 1:00,1.848345674
6/23/2016 2:00,1.652464401
6/23/2016 3:00,1.805987227
6/23/2016 4:00,1.848068962
6/23/2016 5:00,1.836840664
6/23/2016 6:00,2.249737482
6/23/2016 7:00,2.76640188
6/23/2016 8:00,3.963471635
6/23/2016 9:00,5.207151777
6/23/2016 10:00,5.376348383
6/23/2016 11:00,5.81016355
6/23/2016 12:00,5.683456607
6/23/2016 13:00,6.60520622
6/23/2016 14:00,7.134259636
6/23/2016 15:00,6.891994493
6/23/2016 16:00,6.805637794
6/23/2016 17:00,6.903811328
6/23/2016 18:00,6.872774196
6/23/2016 19:00,5.30730773
6/23/2016 20:00,4.461936129
6/23/2016 21:00,3.876090939
6/23/2016 22:00,3.18074206
6/23/2016 23:00,2.891587251
6/24/2016 0:00,2.436297754
6/24/2016 1:00,1.865778559
6/24/2016 2:00,1.667683585
6/24/2016 3:00,1.148867139
6/24/2016 4:00,1.165331529
6/24/2016 5:00,1.413809611
6/24/2016 6:00,2.515351034
