Time,South(Wh/m2),West(Wh/m2),East(Wh/m2),North(Wh/m2)
7/15/2017 6:59,7.453703704,72.91666667,154.5833333,70.85069444
7/15/2017 7:59,0,144.375,271.25,121.5277778
7/15/2017 8:59,0,229.6875,424.375,177.1875
7/15/2017 9:59,0,306.25,612.5,213.8888889
7/15/2017 10:59,0,353.6458333,505.3125,208.4201389
7/15/2017 11:59,0,433.125,428.75,199.0625
7/15/2017 12:59,0,510.4166667,350,202.0399306
7/15/2017 13:59,0,536.6666667,274.1666667,194.4444444
7/15/2017 14:59,0,433.125,229.6875,150.9375
7/15/2017 15:59,0,306.25,157.5,133.6805556
7/15/2017 16:59,0,132.7083333,75.10416667,67.50868056
7/15/2017 17:59,0,0,0,0
7/15/2017 18:59,0,0,0,0
7/15/2017 19:59,0,0,0,0
7/15/2017 20:59,0,0,0,0
7/15/2017 21:59,0,0,0,0
7/15/2017 22:59,0,0,0,0
7/15/2017 23:59,0,0,0,0
7/16/2017 0:59,0,0,0,0
7/16/2017 1:59,0,0,0,0
7/16/2017 2:59,0,0,0,0
7/16/2017 3:59,0,0,0,0
7/16/2017 4:59,0,0,0,0
7/16/2017 5:59,0,0,0,0
7/16/2017 6:59,5.722222222,53.56,105.06,51.45708333
7/16/2017 7:59,0,111.24,206,81.54166667
7/16/2017 8:59,0,154.5,309,126.30375
7/16/2017 9:59,0,224.54,383.16,141.4533333
7/16/2017 10:59,0,231.75,324.45,145.7020833
7/16/2017 11:59,0,299.73,281.19,140.595
7/16/2017 12:59,0,378.525,257.5,156.2166667
7/16/2017 13:59,0,412,210.12,129.0933333
7/16/2017 14:59,0,324.45,163.77,107.76375
7/16/2017 15:59,0,203.94,101.97,87.55
7/16/2017 16:59,0,97.85,47.38,43.43166667
7/16/2017 17:59,0,0,0,0
7/16/2017 18:59,0,0,0,0
7/16/2017 19:59,0,0,0,0
7/16/2017 20:59,0,0,0,0
7/16/2017 21:59,0,0,0,0
7/16/2017 22:59,0,0,0,0
7/16/2017 23:59,0,0,0,0
7/17/2017 0:59,0,0,0,0
7/17/2017 1:59,0,0,0,0
7/17/2017 2:59,0,0,0,0
7/17/2017 3:59,0,0,0,0
7/17/2017 4:59,0,0,0,0
7/17/2017 5:59,0,0,0,0
7/17/2017 6:59,4.213425926,37.1225,73.44666667,35.12666667
7/17/2017 7:59,0,75.04333333,146.8933333,65.19722222
7/17/2017 8:59,0,111.3675,253.87,82.6275
7/17/2017 9:59,0,156.4733333,312.9466667,108.5733333
7/17/2017 10:59,0,203.575,293.3875,107.1097222
7/17/2017 11:59,0,239.5,251.475,112.565
7/17/2017 12:59,0,293.3875,191.6,117.5878472
7/17/2017 13:59,0,322.5266667,159.6666667,110.7022222
7/17/2017 14:59,0,227.525,130.5275,94.303125
7/17/2017 15:59,0,148.49,75.84166667,65.19722222
7/17/2017 16:59,0,78.23666667,36.32416667,33.66305556
7/17/2017 17:59,0,0,0,0
7/17/2017 18:59,0,0,0,0
7/17/2017 19:59,0,0,0,0
7/17/2017 20:59,0,0,0,0
7/17/2017 21:59,0,0,0,0
7/17/2017 22:59,0,0,0,0
7/17/2017 23:59,0,0,0,0
7/18/2017 0:59,0,0,0,0
7/18/2017 1:59,0,0,0,0
7/18/2017 2:59,0,0,0,0
7/18/2017 3:59,0,0,0,0
7/18/2017 4:59,0,0,0,0
7/18/2017 5:59,0,0,0,0
7/18/2017 6:59,3.781203704,34.7325,68.06166667,32.15972222
7/18/2017 7:59,0,74.37666667,147.35,61.98055556
7/18/2017 8:59,0,99.9875,197.87,79.726875
7/18/2017 9:59,0,136.1233333,300.3133333,85.13555556
7/18/2017 10:59,0,171.9083333,238.2158333,105.3961806
7/18/2017 11:59,0,229.445,206.29,105.25
7/18/2017 12:59,0,223.4808333,177.1708333,107.4427083
7/18/2017 13:59,0,263.8266667,141.7366667,99.16888889
7/18/2017 14:59,0,202.08,103.145,82.095
7/18/2017 15:59,0,134.72,71.57,63.73472222
7/18/2017 16:59,0,75.07833333,34.38166667,33.44611111
7/18/2017 17:59,0,0,0,0
7/18/2017 18:59,0,0,0,0
7/18/2017 19:59,0,0,0,0
7/18/2017 20:59,0,0,0,0
7/18/2017 21:59,0,0,0,0
7/18/2017 22:59,0,0,0,0
7/18/2017 23:59,0,0,0,0
7/19/2017 0:59,0,0,0,0
7/19/2017 1:59,0,0,0,0
7/19/2017 2:59,0,0,0,0
7/19/2017 3:59,0,0,0,0
7/19/2017 4:59,0,0,0,0
7/19/2017 5:59,0,0,0,0
7/19/2017 6:59,8.381851852,71.87833333,139.4866667,71.10736111
7/19/2017 7:59,0,145.18,304.5933333,107.9361111
7/19/2017 8:59,0,215.635,431.27,153.72
7/19/2017 9:59,0,264.74,569.3333333,184.0844444
7/19/2017 10:59,0,334.4833333,503.1483333,186.8125
7/19/2017 11:59,0,435.54,397.11,204.96
7/19/2017 12:59,0,533.0383333,391.4166667,211.7208333
7/19/2017 13:59,0,552.2533333,307.44,206.8577778
7/19/2017 14:59,0,435.54,196.42,150.5175
7/19/2017 15:59,0,290.36,138.0633333,117.425
7/19/2017 16:59,0,130.9466667,64.76166667,61.97430556
7/19/2017 17:59,0,0,0,0
7/19/2017 18:59,0,0,0,0
7/19/2017 19:59,0,0,0,0
7/19/2017 20:59,0,0,0,0
7/19/2017 21:59,0,0,0,0
7/19/2017 22:59,0,0,0,0
7/19/2017 23:59,0,0,0,0
7/20/2017 0:59,0,0,0,0
7/20/2017 1:59,0,0,0,0
7/20/2017 2:59,0,0,0,0
7/20/2017 3:59,0,0,0,0
7/20/2017 4:59,0,0,0,0
7/20/2017 5:59,0,0,0,0
7/20/2017 6:59,7.7875,63.4125,125.49,67.30625
7/20/2017 7:59,0,126.825,283.02,115.7
7/20/2017 8:59,0,218.2725,420.525,144.18
7/20/2017 9:59,0,258.99,566.04,178
7/20/2017 10:59,0,313.725,467.25,196.634375
7/20/2017 11:59,0,380.475,404.505,196.245
7/20/2017 12:59,0,490.6125,363.7875,194.6875
7/20/2017 13:59,0,491.28,250.98,174.44
7/20/2017 14:59,0,376.47,202.2525,157.696875
7/20/2017 15:59,0,285.69,136.17,116.8125
7/20/2017 16:59,0,122.82,68.7525,63.635
7/20/2017 17:59,0,0,0,0
7/20/2017 18:59,0,0,0,0
7/20/2017 19:59,0,0,0,0
7/20/2017 20:59,0,0,0,0
7/20/2017 21:59,0,0,0,0
7/20/2017 22:59,0,0,0,0
7/20/2017 23:59,0,0,0,0
7/21/2017 0:59,0,0,0,0
7/21/2017 1:59,0,0,0,0
7/21/2017 2:59,0,0,0,0
7/21/2017 3:59,0,0,0,0
7/21/2017 4:59,0,0,0,0
7/21/2017 5:59,0,0,0,0
7/21/2017 6:59,7.930740741,71.37666667,145.6666667,61.42277778
7/21/2017 7:59,0,158.7766667,268.0266667,128.6722222
7/21/2017 8:59,0,201.02,458.85,178.62375
7/21/2017 9:59,0,308.8133333,623.4533333,205.8755556
7/21/2017 10:59,0,364.1666667,469.0466667,223.0520833
7/21/2017 11:59,0,476.33,476.33,216.315
7/21/2017 12:59,0,499.6366667,389.6583333,199.6847222
7/21/2017 13:59,0,547.7066667,279.68,182.5688889
7/21/2017 14:59,0,458.85,220.685,176.985
7/21/2017 15:59,0,262.2,139.84,126.2444444
7/21/2017 16:59,0,131.1,69.92,72.105
7/21/2017 17:59,0,0,0,0
7/21/2017 18:59,0,0,0,0
7/21/2017 19:59,0,0,0,0
7/21/2017 20:59,0,0,0,0
7/21/2017 21:59,0,0,0,0
7/21/2017 22:59,0,0,0,0
7/21/2017 23:59,0,0,0,0
7/22/2017 0:59,0,0,0,0
7/22/2017 1:59,0,0,0,0
7/22/2017 2:59,0,0,0,0
7/22/2017 3:59,0,0,0,0
7/22/2017 4:59,0,0,0,0
7/22/2017 5:59,0,0,0,0
7/22/2017 6:59,8.900833333,74.44333333,173.1616667,80.84923611
7/22/2017 7:59,0,150.505,294.5366667,133.5125
7/22/2017 8:59,0,247.605,500.065,165.676875
7/22/2017 9:59,0,352.7966667,647.3333333,213.62
7/22/2017 10:59,0,400.5375,555.0883333,217.1263889
7/22/2017 11:59,0,461.225,446.66,240.3225
7/22/2017 12:59,0,611.73,424.8125,250.1673611
7/22/2017 13:59,0,666.7533333,301.01,207.1466667
7/22/2017 14:59,0,495.21,267.025,165.676875
7/22/2017 15:59,0,320.43,168.3066667,144.3013889
7/22/2017 16:59,0,145.65,88.19916667,68.23972222
7/22/2017 17:59,0,0,0,0
7/22/2017 18:59,0,0,0,0
7/22/2017 19:59,0,0,0,0
7/22/2017 20:59,0,0,0,0
7/22/2017 21:59,0,0,0,0
7/22/2017 22:59,0,0,0,0
7/22/2017 23:59,0,0,0,0
7/23/2017 0:59,0,0,0,0
7/23/2017 1:59,0,0,0,0
7/23/2017 2:59,0,0,0,0
7/23/2017 3:59,0,0,0,0
7/23/2017 4:59,0,0,0,0
7/23/2017 5:59,0,0,0,0
7/23/2017 6:59,6.2125,51.12,115.02,50.765
7/23/2017 7:59,0,113.955,219.39,89.6375
7/23/2017 8:59,0,150.165,322.695,119.8125
7/23/2017 9:59,0,215.13,404.7,146.26
7/23/2017 10:59,0,276.9,383.9325,169.290625
7/23/2017 11:59,0,332.28,325.89,169.335
7/23/2017 12:59,0,406.2975,287.55,163.078125
7/23/2017 13:59,0,391.92,225.78,153.36
7/23/2017 14:59,0,341.865,143.775,118.614375
7/23/2017 15:59,0,230.04,97.98,86.0875
7/23/2017 16:59,0,108.63,56.9775,48.8125
7/23/2017 17:59,0,0,0,0
7/23/2017 18:59,0,0,0,0
7/23/2017 19:59,0,0,0,0
7/23/2017 20:59,0,0,0,0
7/23/2017 21:59,0,0,0,0
7/23/2017 22:59,0,0,0,0
7/23/2017 23:59,0,0,0,0
7/24/2017 0:59,0,0,0,0
7/24/2017 1:59,0,0,0,0
7/24/2017 2:59,0,0,0,0
7/24/2017 3:59,0,0,0,0
7/24/2017 4:59,0,0,0,0
7/24/2017 5:59,0,0,0,0
7/24/2017 6:59,7.702777778,79.65,150.45,67.60416667
7/24/2017 7:59,0,159.3,306.8,129.0625
7/24/2017 8:59,0,223.4625,438.075,169.25625
7/24/2017 9:59,0,297.95,542.8,188.8
7/24/2017 10:59,0,350.3125,485.275,202.1979167
7/24/2017 11:59,0,464.625,477.9,227.8875
7/24/2017 12:59,0,490.4375,379.8125,215.1041667
7/24/2017 13:59,0,637.2,274.35,214.3666667
7/24/2017 14:59,0,407.1,219.0375,170.915625
7/24/2017 15:59,0,312.7,151.925,129.0625
7/24/2017 16:59,0,159.3,68.5875,68.95625
7/24/2017 17:59,0,0,0,0
7/24/2017 18:59,0,0,0,0
7/24/2017 19:59,0,0,0,0
7/24/2017 20:59,0,0,0,0
7/24/2017 21:59,0,0,0,0
7/24/2017 22:59,0,0,0,0
7/24/2017 23:59,0,0,0,0
7/25/2017 0:59,0,0,0,0
7/25/2017 1:59,0,0,0,0
7/25/2017 2:59,0,0,0,0
7/25/2017 3:59,0,0,0,0
7/25/2017 4:59,0,0,0,0
7/25/2017 5:59,0,0,0,0
7/25/2017 6:59,4.993888889,45.39,90.78,40.38375
7/25/2017 7:59,0,88.11,188.68,74.90833333
7/25/2017 8:59,0,128.16,253.65,107.13375
7/25/2017 9:59,0,195.8,323.96,126.9733333
7/25/2017 10:59,0,222.5,339.535,137.5791667
7/25/2017 11:59,0,277.68,275.01,145.515
7/25/2017 12:59,0,308.385,211.375,131.0895833
7/25/2017 13:59,0,366.68,169.1,123.4133333
7/25/2017 14:59,0,258.99,144.18,98.1225
7/25/2017 15:59,0,194.02,85.44,72.68333333
7/25/2017 16:59,0,90.78,48.95,40.38375
7/25/2017 17:59,0,0,0,0
7/25/2017 18:59,0,0,0,0
7/25/2017 19:59,0,0,0,0
7/25/2017 20:59,0,0,0,0
7/25/2017 21:59,0,0,0,0
7/25/2017 22:59,0,0,0,0
7/25/2017 23:59,0,0,0,0
7/26/2017 0:59,0,0,0,0
7/26/2017 1:59,0,0,0,0
7/26/2017 2:59,0,0,0,0
7/26/2017 3:59,0,0,0,0
7/26/2017 4:59,0,0,0,0
7/26/2017 5:59,0,0,0,0
7/26/2017 6:59,6.686666667,61.36,115.64,53.5425
7/26/2017 7:59,0,116.82,236,93.41666667
7/26/2017 8:59,0,187.62,361.08,120.8025
7/26/2017 9:59,0,231.28,434.24,149.4666667
7/26/2017 10:59,0,271.4,400.61,168.6416667
7/26/2017 11:59,0,385.86,371.7,182.31
7/26/2017 12:59,0,404.74,280.25,178.9666667
7/26/2017 13:59,0,424.8,245.44,158.9066667
7/26/2017 14:59,0,346.92,162.84,139.3875
7/26/2017 15:59,0,257.24,116.82,96.36666667
7/26/2017 16:59,0,107.38,56.64,57.32833333
7/26/2017 17:59,0,0,0,0
7/26/2017 18:59,0,0,0,0
7/26/2017 19:59,0,0,0,0
7/26/2017 20:59,0,0,0,0
7/26/2017 21:59,0,0,0,0
7/26/2017 22:59,0,0,0,0
7/26/2017 23:59,0,0,0,0
7/27/2017 0:59,0,0,0,0
7/27/2017 1:59,0,0,0,0
7/27/2017 2:59,0,0,0,0
7/27/2017 3:59,0,0,0,0
7/27/2017 4:59,0,0,0,0
7/27/2017 5:59,0,0,0,0
7/27/2017 6:59,3.794537037,32.23583333,64.47166667,28.08666667
7/27/2017 7:59,0,68.94,136.6033333,54.79027778
7/27/2017 8:59,0,94.7925,180.01,72.530625
7/27/2017 9:59,0,122.56,275.76,84.26
7/27/2017 10:59,0,161.1791667,241.29,99.60659722
7/27/2017 11:59,0,181.925,174.265,102.4525
7/27/2017 12:59,0,230.1191667,162.775,87.50486111
7/27/2017 13:59,0,237.46,135.3266667,77.45111111
7/27/2017 14:59,0,204.905,97.665,68.94
7/27/2017 15:59,0,126.39,70.21666667,55.85416667
7/27/2017 16:59,0,64.47166667,33.83166667,30.42722222
7/27/2017 17:59,0,0,0,0
7/27/2017 18:59,0,0,0,0
7/27/2017 19:59,0,0,0,0
7/27/2017 20:59,0,0,0,0
7/27/2017 21:59,0,0,0,0
7/27/2017 22:59,0,0,0,0
7/27/2017 23:59,0,0,0,0
7/28/2017 0:59,0,0,0,0
7/28/2017 1:59,0,0,0,0
7/28/2017 2:59,0,0,0,0
7/28/2017 3:59,0,0,0,0
7/28/2017 4:59,0,0,0,0
7/28/2017 5:59,0,0,0,0
7/28/2017 6:59,3.208333333,34.65,63.525,27.64513889
7/28/2017 7:59,0,59.675,124.4833333,54.54166667
7/28/2017 8:59,0,102.025,196.35,70.021875
7/28/2017 9:59,0,133.4666667,238.7,85.55555556
7/28/2017 10:59,0,173.25,206.6166667,87.96180556
7/28/2017 11:59,0,179.025,182.875,91.4375
7/28/2017 12:59,0,217.8458333,160.4166667,94.51215278
7/28/2017 13:59,0,233.5666667,118.0666667,83.84444444
7/28/2017 14:59,0,204.05,96.25,68.578125
7/28/2017 15:59,0,119.35,68.01666667,55.07638889
7/28/2017 16:59,0,64.80833333,30.47916667,30.88020833
7/28/2017 17:59,0,0,0,0
7/28/2017 18:59,0,0,0,0
7/28/2017 19:59,0,0,0,0
7/28/2017 20:59,0,0,0,0
7/28/2017 21:59,0,0,0,0
7/28/2017 22:59,0,0,0,0
7/28/2017 23:59,0,0,0,0
7/29/2017 0:59,0,0,0,0
7/29/2017 1:59,0,0,0,0
7/29/2017 2:59,0,0,0,0
7/29/2017 3:59,0,0,0,0
7/29/2017 4:59,0,0,0,0
7/29/2017 5:59,0,0,0,0
7/29/2017 6:59,7.63,59.22,120.96,62.37
7/29/2017 7:59,0,137.34,264.6,99.75
7/29/2017 8:59,0,175.77,408.24,144.585
7/29/2017 9:59,0,269.64,488.88,154.56
7/29/2017 10:59,0,308.7,432.18,194.775
7/29/2017 11:59,0,355.32,385.56,192.78
7/29/2017 12:59,0,405.72,308.7,196.6125
7/29/2017 13:59,0,473.76,262.08,169.68
7/29/2017 14:59,0,366.66,192.78,143.1675
7/29/2017 15:59,0,257.04,119.7,102.9
7/29/2017 16:59,0,119.7,58.59,62.9475
7/29/2017 17:59,0,0,0,0
7/29/2017 18:59,0,0,0,0
7/29/2017 19:59,0,0,0,0
7/29/2017 20:59,0,0,0,0
7/29/2017 21:59,0,0,0,0
7/29/2017 22:59,0,0,0,0
7/29/2017 23:59,0,0,0,0
7/30/2017 0:59,0,0,0,0
7/30/2017 1:59,0,0,0,0
7/30/2017 2:59,0,0,0,0
7/30/2017 3:59,0,0,0,0
7/30/2017 4:59,0,0,0,0
7/30/2017 5:59,0,0,0,0
7/30/2017 6:59,1.688888889,15.35833333,32.93333333,14.94930556
7/30/2017 7:59,0,33.25,63.96666667,27.18055556
7/30/2017 8:59,0,47.025,90.25,35.98125
7/30/2017 9:59,0,65.23333333,120.3333333,43.48888889
7/30/2017 10:59,0,81.54166667,117.4833333,42.02430556
7/30/2017 11:59,0,103.55,101.65,49.4
7/30/2017 12:59,0,114.1583333,72.04166667,50.79861111
7/30/2017 13:59,0,122.8666667,67.76666667,39.26666667
7/30/2017 14:59,0,89.3,50.35,36.69375
7/30/2017 15:59,0,64.6,32.3,27.18055556
7/30/2017 16:59,0,32.93333333,15.83333333,14.94930556
7/30/2017 17:59,0,0,0,0
7/30/2017 18:59,0,0,0,0
7/30/2017 19:59,0,0,0,0
7/30/2017 20:59,0,0,0,0
7/30/2017 21:59,0,0,0,0
7/30/2017 22:59,0,0,0,0
7/30/2017 23:59,0,0,0,0
7/31/2017 0:59,0,0,0,0
7/31/2017 1:59,0,0,0,0
7/31/2017 2:59,0,0,0,0
7/31/2017 3:59,0,0,0,0
7/31/2017 4:59,0,0,0,0
7/31/2017 5:59,0,0,0,0
7/31/2017 6:59,7.88712963,70.295,132.32,60.64666667
7/31/2017 7:59,0,128.185,256.37,124.05
7/31/2017 8:59,0,212.9525,430.04,156.613125
7/31/2017 9:59,0,292.2066667,600.9533333,169.0755556
7/31/2017 10:59,0,348.0291667,482.4166667,198.996875
7/31/2017 11:59,0,425.905,438.31,208.8175
7/31/2017 12:59,0,530.6583333,358.3666667,215.0774306
7/31/2017 13:59,0,600.9533333,253.6133333,169.0755556
7/31/2017 14:59,0,417.635,200.5475,167.4675
7/31/2017 15:59,0,297.72,125.4283333,111.4152778
7/31/2017 16:59,0,146.1033333,68.2275,58.75145833
7/31/2017 17:59,0,0,0,0
7/31/2017 18:59,0,0,0,0
7/31/2017 19:59,0,0,0,0
7/31/2017 20:59,0,0,0,0
7/31/2017 21:59,0,0,0,0
7/31/2017 22:59,0,0,0,0
7/31/2017 23:59,0,0,0,0
8/1/2017 0:59,0,0,0,0
8/1/2017 1:59,0,0,0,0
8/1/2017 2:59,0,0,0,0
8/1/2017 3:59,0,0,0,0
8/1/2017 4:59,0,0,0,0
8/1/2017 5:59,0,0,0,0
8/1/2017 6:59,2.436574074,24.00666667,45.705,19.04375
8/1/2017 7:59,0,48.01333333,94.18,40.78055556
8/1/2017 8:59,0,72.7125,150.965,48.301875
8/1/2017 9:59,0,98.79666667,193.9,62.17111111
8/1/2017 10:59,0,126.9583333,163.1991667,64.63333333
8/1/2017 11:59,0,132.96,132.96,69.9425
8/1/2017 12:59,0,147.0408333,111.9541667,61.94027778
8/1/2017 13:59,0,175.4333333,96.02666667,56.01555556
8/1/2017 14:59,0,134.345,67.1725,54.534375
8/1/2017 15:59,0,92.33333333,48.475,35.00972222
8/1/2017 16:59,0,45.705,24.69916667,20.73652778
8/1/2017 17:59,0,0,0,0
8/1/2017 18:59,0,0,0,0
8/1/2017 19:59,0,0,0,0
8/1/2017 20:59,0,0,0,0
8/1/2017 21:59,0,0,0,0
8/1/2017 22:59,0,0,0,0
8/1/2017 23:59,0,0,0,0
8/2/2017 0:59,0,0,0,0
8/2/2017 1:59,0,0,0,0
8/2/2017 2:59,0,0,0,0
8/2/2017 3:59,0,0,0,0
8/2/2017 4:59,0,0,0,0
8/2/2017 5:59,0,0,0,0
8/2/2017 6:59,3.220555556,30.40583333,61.94833333,27.61152778
8/2/2017 7:59,0,52.28666667,106.8466667,43.09861111
8/2/2017 8:59,0,80.135,163.68,62.65875
8/2/2017 9:59,0,109.12,218.24,81.84
8/2/2017 10:59,0,130.7166667,216.8191667,77.08020833
8/2/2017 11:59,0,165.385,173.91,86.955
8/2/2017 12:59,0,198.9166667,130.7166667,82.053125
8/2/2017 13:59,0,229.6066667,114.8033333,83.35555556
8/2/2017 14:59,0,163.68,85.25,61.38
8/2/2017 15:59,0,104.5733333,58.53833333,44.04583333
8/2/2017 16:59,0,54.56,27.84833333,28.1325
8/2/2017 17:59,0,0,0,0
8/2/2017 18:59,0,0,0,0
8/2/2017 19:59,0,0,0,0
8/2/2017 20:59,0,0,0,0
8/2/2017 21:59,0,0,0,0
8/2/2017 22:59,0,0,0,0
8/2/2017 23:59,0,0,0,0
8/3/2017 0:59,0,0,0,0
8/3/2017 1:59,0,0,0,0
8/3/2017 2:59,0,0,0,0
8/3/2017 3:59,0,0,0,0
8/3/2017 4:59,0,0,0,0
8/3/2017 5:59,0,0,0,0
8/3/2017 6:59,8.8,72.8,166.4,77.73333333
8/3/2017 7:59,0,164.8,336,121.3333333
8/3/2017 8:59,0,225.6,489.6,172.8
8/3/2017 9:59,0,326.4,601.6,217.6
8/3/2017 10:59,0,420,532,249.6666667
8/3/2017 11:59,0,508.8,499.2,223.2
8/3/2017 12:59,0,543.2,396,226.3333333
8/3/2017 13:59,0,665.6,288,230.4
8/3/2017 14:59,0,484.8,256.8,162
8/3/2017 15:59,0,336,172.8,128
8/3/2017 16:59,0,164.8,88,74.06666667
8/3/2017 17:59,0,0,0,0
8/3/2017 18:59,0,0,0,0
8/3/2017 19:59,0,0,0,0
8/3/2017 20:59,0,0,0,0
8/3/2017 21:59,0,0,0,0
8/3/2017 22:59,0,0,0,0
8/3/2017 23:59,0,0,0,0
8/4/2017 0:59,0,0,0,0
8/4/2017 1:59,0,0,0,0
8/4/2017 2:59,0,0,0,0
8/4/2017 3:59,0,0,0,0
8/4/2017 4:59,0,0,0,0
8/4/2017 5:59,0,0,0,0
8/4/2017 6:59,3.560555556,28.58916667,59.06333333,30.81451389
8/4/2017 7:59,0,61.57666667,119.3833333,51.31388889
8/4/2017 8:59,0,101.79,186.615,64.325625
8/4/2017 9:59,0,114.3566667,246.3066667,89.64222222
8/4/2017 10:59,0,147.6583333,206.7216667,84.30138889
8/4/2017 11:59,0,182.845,203.58,98.02
8/4/2017 12:59,0,222.1158333,141.375,87.96666667
8/4/2017 13:59,0,228.7133333,138.2333333,82.94
8/4/2017 14:59,0,194.155,99.905,69.980625
8/4/2017 15:59,0,131.95,57.80666667,54.97916667
8/4/2017 16:59,0,67.86,29.53166667,27.93465278
8/4/2017 17:59,0,0,0,0
8/4/2017 18:59,0,0,0,0
8/4/2017 19:59,0,0,0,0
8/4/2017 20:59,0,0,0,0
8/4/2017 21:59,0,0,0,0
8/4/2017 22:59,0,0,0,0
8/4/2017 23:59,0,0,0,0
8/5/2017 0:59,0,0,0,0
8/5/2017 1:59,0,0,0,0
8/5/2017 2:59,0,0,0,0
8/5/2017 3:59,0,0,0,0
8/5/2017 4:59,0,0,0,0
8/5/2017 5:59,0,0,0,0
8/5/2017 6:59,4.908333333,46.55,103.55,41.36458333
8/5/2017 7:59,0,92.15,193.8,71.25
8/5/2017 8:59,0,148.2,273.6,112.21875
8/5/2017 9:59,0,205.2,357.2,133
8/5/2017 10:59,0,249.375,305.9,142.6979167
8/5/2017 11:59,0,293.55,285,142.5
8/5/2017 12:59,0,315.875,247,135.7708333
8/5/2017 13:59,0,418,207.1,115.2666667
8/5/2017 14:59,0,293.55,133.95,110.08125
8/5/2017 15:59,0,178.6,85.5,81.54166667
8/5/2017 16:59,0,93.1,46.075,42.23541667
8/5/2017 17:59,0,0,0,0
8/5/2017 18:59,0,0,0,0
8/5/2017 19:59,0,0,0,0
8/5/2017 20:59,0,0,0,0
8/5/2017 21:59,0,0,0,0
8/5/2017 22:59,0,0,0,0
8/5/2017 23:59,0,0,0,0
8/6/2017 0:59,0,0,0,0
8/6/2017 1:59,0,0,0,0
8/6/2017 2:59,0,0,0,0
8/6/2017 3:59,0,0,0,0
8/6/2017 4:59,0,0,0,0
8/6/2017 5:59,0,0,0,0
8/6/2017 6:59,7.735,73.0275,148.785,65.065
8/6/2017 7:59,0,136.5,264.81,118.3
8/6/2017 8:59,0,194.5125,421.785,165.8475
8/6/2017 9:59,0,262.08,502.32,171.08
8/6/2017 10:59,0,313.95,501.6375,211.00625
8/6/2017 11:59,0,397.215,380.835,208.845
8/6/2017 12:59,0,434.7525,344.6625,185.128125
8/6/2017 13:59,0,551.46,248.43,200.2
8/6/2017 14:59,0,417.69,204.75,150.49125
8/6/2017 15:59,0,251.16,141.96,121.7125
8/6/2017 16:59,0,143.325,71.6625,64.439375
8/6/2017 17:59,0,0,0,0
8/6/2017 18:59,0,0,0,0
8/6/2017 19:59,0,0,0,0
8/6/2017 20:59,0,0,0,0
8/6/2017 21:59,0,0,0,0
8/6/2017 22:59,0,0,0,0
8/6/2017 23:59,0,0,0,0
8/7/2017 0:59,0,0,0,0
8/7/2017 1:59,0,0,0,0
8/7/2017 2:59,0,0,0,0
8/7/2017 3:59,0,0,0,0
8/7/2017 4:59,0,0,0,0
8/7/2017 5:59,0,0,0,0
8/7/2017 6:59,8.639259259,66.12666667,159.8666667,69.27555556
8/7/2017 7:59,0,148.24,305.2,129.5888889
8/7/2017 8:59,0,235.44,457.8,176.58
8/7/2017 9:59,0,316.8266667,616.2133333,182.1511111
8/7/2017 10:59,0,377.8666667,503.58,220.4222222
8/7/2017 11:59,0,405.48,427.28,233.26
8/7/2017 12:59,0,483.2333333,359.7,216.1833333
8/7/2017 13:59,0,592.96,279.04,186.0266667
8/7/2017 14:59,0,475.24,237.62,165.135
8/7/2017 15:59,0,311.0133333,136.6133333,130.8
8/7/2017 16:59,0,135.16,66.12666667,65.945
8/7/2017 17:59,0,0,0,0
8/7/2017 18:59,0,0,0,0
8/7/2017 19:59,0,0,0,0
8/7/2017 20:59,0,0,0,0
8/7/2017 21:59,0,0,0,0
8/7/2017 22:59,0,0,0,0
8/7/2017 23:59,0,0,0,0
8/8/2017 0:59,0,0,0,0
8/8/2017 1:59,0,0,0,0
8/8/2017 2:59,0,0,0,0
8/8/2017 3:59,0,0,0,0
8/8/2017 4:59,0,0,0,0
8/8/2017 5:59,0,0,0,0
8/8/2017 6:59,0.154074074,1.226666667,2.933333333,1.258888889
8/8/2017 7:59,0,2.853333333,5.866666667,2.066666667
8/8/2017 8:59,0,3.6,8,2.7
8/8/2017 9:59,0,4.96,11.30666667,3.413333333
8/8/2017 10:59,0,6.066666667,8.68,3.5
8/8/2017 11:59,0,7.28,7.36,3.92
8/8/2017 12:59,0,9.333333333,6.8,3.733333333
8/8/2017 13:59,0,9.6,5.386666667,3.911111111
8/8/2017 14:59,0,7.68,3.88,3.27
8/8/2017 15:59,0,5.76,2.64,2.311111111
8/8/2017 16:59,0,2.426666667,1.24,1.295555556
8/8/2017 17:59,0,0,0,0
8/8/2017 18:59,0,0,0,0
8/8/2017 19:59,0,0,0,0
8/8/2017 20:59,0,0,0,0
8/8/2017 21:59,0,0,0,0
8/8/2017 22:59,0,0,0,0
8/8/2017 23:59,0,0,0,0
8/9/2017 0:59,0,0,0,0
8/9/2017 1:59,0,0,0,0
8/9/2017 2:59,0,0,0,0
8/9/2017 3:59,0,0,0,0
8/9/2017 4:59,0,0,0,0
8/9/2017 5:59,0,0,0,0
8/9/2017 6:59,1.72,14.19,26.08666667,13.79583333
8/9/2017 7:59,0,29.24,52.17333333,26.27777778
8/9/2017 8:59,0,44.29,85.14,34.5075
8/9/2017 9:59,0,56.76,119.2533333,35.16444444
8/9/2017 10:59,0,77.4,99.33,41.80555556
