Time,Zone1,Zone2,Zone3,Zone4,Zone5
6/12/2016 6:00,0,0.040276408,0,0.1093548,0
6/12/2016 7:00,0,0.338196735,0.122704739,0.338196735,0
6/12/2016 8:00,0.326689388,0.471098623,0.364168715,0.471098623,0.036031227
6/12/2016 9:00,0.58674298,0.693885837,0.896819147,0.700686963,0.325076313
6/12/2016 10:00,0.609470936,0.716613793,0.609470936,0.716613793,0.495304269
6/12/2016 11:00,0.721047242,0.828190099,0.721047242,0.828190099,0.537713908
6/12/2016 12:00,0.871093117,0.974550902,0.867538674,0.974550902,0.626574711
6/12/2016 13:00,1.021473489,1.185108228,0.973242332,1.08038519,0.677408999
6/12/2016 14:00,0.921719985,1.028862842,0.921719985,1.028862842,0.810053318
6/12/2016 15:00,1.006850566,1.113993423,1.006850566,1.113993423,0.911850566
6/12/2016 16:00,0.929312255,1.036455112,0.929312255,1.036455112,0.860978921
6/12/2016 17:00,0.843688697,0.950831555,0.843688697,0.950831555,0.801188697
6/12/2016 18:00,0.809542784,0.916685641,0.809542784,0.916685641,0.784542784
6/12/2016 19:00,0.650225738,0.757368595,0.650225738,0.757368595,0.650225738
6/12/2016 20:00,0.526425286,0.633568144,0.526425286,0.633568144,0.526425286
6/12/2016 21:00,0.392984035,0.500126892,0.392984035,0.500126892,0.392984035
6/12/2016 22:00,0.353878342,0.494354533,0.353878342,0.494354533,0.353878342
6/12/2016 23:00,0.259742017,0.400218208,0.259742017,0.400218208,0.259742017
6/13/2016 0:00,0.209418263,0.349894454,0.209418263,0.349894454,0.209418263
6/13/2016 1:00,0.20975862,0.316901477,0.20975862,0.316901477,0.20975862
6/13/2016 2:00,0.167635377,0.274778235,0.167635377,0.274778235,0.167635377
6/13/2016 3:00,0.166157733,0.27330059,0.166157733,0.27330059,0.166157733
6/13/2016 4:00,0.116693172,0.223836029,0.116693172,0.223836029,0.116693172
6/13/2016 5:00,0.118067049,0.225209906,0.118067049,0.225209906,0.118067049
6/13/2016 6:00,0.216954333,0.290763857,0.676269345,0.462597195,0.153620999
6/13/2016 7:00,0.301278726,0.37508825,1.095108095,0.574933281,0.203778726
6/13/2016 8:00,0.483681018,0.590823876,1.332286763,0.70965561,0.372014352
6/13/2016 9:00,0.570294349,0.677437206,1.422644051,0.697581068,0.467794349
6/13/2016 10:00,0.644250519,0.673441672,1.182285088,0.673441672,0.452132148
6/13/2016 11:00,0.761055982,0.720070651,0.953557134,0.720070651,0.505427793
6/13/2016 12:00,0.995352484,0.937819692,0.837695113,0.937819692,0.689010168
6/13/2016 13:00,1.051862682,1.328460098,0.907976647,1.015119504,0.779643314
6/13/2016 14:00,0.921559285,1.506173525,0.847331049,0.954473906,0.688997716
6/13/2016 15:00,0.420700784,1.256445379,0.420700784,0.541287164,0.288200784
6/13/2016 16:00,0,0.718751276,0,0,0
6/13/2016 17:00,0,0.743819691,0,0.039665671,0
6/13/2016 18:00,0,0.44669785,0,0.052480733,0
6/13/2016 19:00,0,0,0,0,0
6/13/2016 20:00,0,0,0,0,0
6/13/2016 21:00,0,0,0,0,0
6/13/2016 22:00,0,0,0,0,0
6/13/2016 23:00,0,0,0,0,0
6/14/2016 0:00,0,0,0,0,0
6/14/2016 1:00,0,0,0,0,0
6/14/2016 2:00,0,0,0,0,0
6/14/2016 3:00,0,0,0,0,0
6/14/2016 4:00,0,0,0,0,0
6/14/2016 5:00,0,0,0,0,0
6/14/2016 6:00,0,0,0,0,0
6/14/2016 7:00,0,0,0,0,0
6/14/2016 8:00,0,0,0,0,0
6/14/2016 9:00,0,0,0,0,0
6/14/2016 10:00,0,0,0,0,0
6/14/2016 11:00,0,0,0,0,0
6/14/2016 12:00,0,0.552877282,0.181061633,0.553108726,0
6/14/2016 13:00,0.734053985,0.965892939,0.706402771,0.813305377,0
6/14/2016 14:00,0.848331901,1.060963511,0.832047761,0.939190618,0
6/14/2016 15:00,0.794361669,0.977820431,0.794361669,0.902958605,0.45591076
6/14/2016 16:00,0.671788596,0.778931453,0.671788596,0.778931453,0.594288596
6/14/2016 17:00,0.670120975,0.777263832,0.670120975,0.777263832,0.626787641
6/14/2016 18:00,0.689466453,0.79660931,0.689466453,0.79660931,0.656966453
6/14/2016 19:00,0.566623855,0.673766712,0.566623855,0.673766712,0.566623855
6/14/2016 20:00,0.204098328,0.311241186,0.204098328,0.311241186,0.204098328
6/14/2016 21:00,0.08062163,0.187764488,0.08062163,0.187764488,0.08062163
6/14/2016 22:00,0,0.118843998,0,0.118843998,0
6/14/2016 23:00,0,0,0,0,0
6/15/2016 0:00,0,0,0,0,0
6/15/2016 1:00,0,0,0,0,0
6/15/2016 2:00,0,0.036823775,0,0.036823775,0
6/15/2016 3:00,0,0.07743367,0,0.07743367,0
6/15/2016 4:00,0,0.130036859,0,0.130036859,0
6/15/2016 5:00,0,0,0,0,0
6/15/2016 6:00,0,0,0,0,0
6/15/2016 7:00,0,0,0.567458606,0.032337493,0
6/15/2016 8:00,0,0,0.900726715,0.186386183,0
6/15/2016 9:00,0,0,0.851504694,0.144525682,0
6/15/2016 10:00,0,0.033083914,0.536342464,0.144853963,0
6/15/2016 11:00,0.062191577,0.561054213,0.547145743,0.561054213,0
6/15/2016 12:00,0.543012752,0.490925359,0.392903679,0.490925359,0
6/15/2016 13:00,0.641298069,0.916974118,0.498907232,0.606050089,0
6/15/2016 14:00,0.621414388,1.123152236,0.560800578,0.667943436,0.345430182
6/15/2016 15:00,0.389651615,1.294456647,0.389651615,0.51233264,0.271318282
6/15/2016 16:00,0.026382783,1.074034428,0.026382783,0.261724068,0
6/15/2016 17:00,0.042207639,1.001746279,0.042207639,0.360506813,0
6/15/2016 18:00,0.092505978,0.75806494,0.092505978,0.405814688,0
6/15/2016 19:00,0.10007101,0.207213868,0.10007101,0.207213868,0.083951898
6/15/2016 20:00,0,0.029215319,0,0.029215319,0
6/15/2016 21:00,0,0,0,0,0
6/15/2016 22:00,0,0,0,0,0
6/15/2016 23:00,0,0,0,0,0
6/16/2016 0:00,0,0,0,0,0
6/16/2016 1:00,0,0,0,0,0
6/16/2016 2:00,0,0,0,0,0
6/16/2016 3:00,0,0,0,0,0
6/16/2016 4:00,0,0,0,0,0
6/16/2016 5:00,0,0,0,0,0
6/16/2016 6:00,0,0,0,0,0
6/16/2016 7:00,0,0,0,0,0
6/16/2016 8:00,0,0,0.362338403,0,0
6/16/2016 9:00,0,0,1.103742313,0.038996108,0
6/16/2016 10:00,0,0.17064481,0.964220122,0.505901289,0
6/16/2016 11:00,0.258630377,0.697040145,0.87751617,0.697040145,0
6/16/2016 12:00,0.773989836,0.726164651,0.629050251,0.726164651,0.032554175
6/16/2016 13:00,0.803334875,1.064614148,0.673041771,0.780184629,0.507208438
6/16/2016 14:00,0.689839264,1.264816562,0.618173638,0.725316496,0.456506972
6/16/2016 15:00,0.532320838,1.3782895,0.532320838,0.654040383,0.403987505
6/16/2016 16:00,0.661494852,1.568713237,0.661494852,0.877829295,0.544828185
6/16/2016 17:00,0.662840961,1.527643439,0.662840961,0.957742081,0.577007628
6/16/2016 18:00,0.614719313,1.264864896,0.614719313,0.922341344,0.568885979
6/16/2016 19:00,0.427579468,0.534722325,0.427579468,0.534722325,0.426746134
6/16/2016 20:00,0.206078206,0.313221063,0.206078206,0.313221063,0.206078206
6/16/2016 21:00,0.080227315,0.187370173,0.080227315,0.187370173,0.080227315
6/16/2016 22:00,0,0.026554729,0,0.026554729,0
6/16/2016 23:00,0,0,0,0,0
6/17/2016 0:00,0,0,0,0,0
6/17/2016 1:00,0,0,0,0,0
6/17/2016 2:00,0,0,0,0,0
6/17/2016 3:00,0,0,0,0,0
6/17/2016 4:00,0,0,0,0,0
6/17/2016 5:00,0,0,0,0,0
6/17/2016 6:00,0,0,0,0,0
6/17/2016 7:00,0,0,0,0,0
6/17/2016 8:00,0,0,0.767633056,0,0
6/17/2016 9:00,0,0,1.261322651,0.387352205,0
6/17/2016 10:00,0,0.481131589,1.03301168,0.53137374,0
6/17/2016 11:00,0.48408732,0.588629157,0.817401462,0.588629157,0
