Time,South(Wh/m2),West(Wh/m2),East(Wh/m2),North(Wh/m2)
18,12.5,114.3057696,12.5,25.66774308
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,42.5,42.5,509.3482462,43.32440953
8,129.3920297,58.5,569.7258509,58.5
9,221.4282053,65,557.916155,65
10,295.670025,55.5,450.839123,55.5
11,349.0495449,82.5,279.1235976,82.5
12,360.7351017,117.5,120.9355186,117.5
13,236.3360677,223.1250336,191.5,191.5
14,287.7370251,379.5626331,134,134
15,224.1171148,437.3294501,120,120
16,131.5999247,251.0921054,111,111
17,43,43,43,43
18,9.5,59.95679108,9.5,15.78019258
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,8,8,8,8
7,27.5,27.5,27.5,27.5
8,67,67,67,67
9,239.0890918,159.5,403.3904261,159.5
10,258.4833547,219.5,282.3047694,219.5
11,269.2834093,171,241.9927215,171
12,340.1172049,104,106.4340286,104
13,369.6836358,283.2662273,83,83
14,315.6713368,460.8501903,63,63
15,202.3581009,439.425471,83,83
16,127.7697972,370.6562251,84,84
17,34,34,34,34
18,11,11,11,11
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
