Time,South(Wh/m2),West(Wh/m2),East(Wh/m2),North(Wh/m2)
8/30/2017 17:59,0,0,0,0
8/30/2017 18:59,0,0,0,0
8/30/2017 19:59,0,0,0,0
8/30/2017 20:59,0,0,0,0
8/30/2017 21:59,0,0,0,0
8/30/2017 22:59,0,0,0,0
8/30/2017 23:59,0,0,0,0
8/31/2017 0:59,0,0,0,0
8/31/2017 1:59,0,0,0,0
8/31/2017 2:59,0,0,0,0
8/31/2017 3:59,0,0,0,0
8/31/2017 4:59,0,0,0,0
8/31/2017 5:59,0,0,0,0
8/31/2017 6:59,42.4545,33.864,62.416,31.65066667
8/31/2017 7:59,77.19,65.072,139.44,54.78
8/31/2017 8:59,122.1345,107.568,199.2,75.447
8/31/2017 9:59,134.128,138.112,292.16,93.84533333
8/31/2017 10:59,137.9875,175.96,232.4,102.6433333
8/31/2017 11:59,161.352,217.128,199.2,92.628
8/31/2017 12:59,137.9875,218.456,161.02,98.77
8/31/2017 13:59,135.456,257.632,138.112,92.07466667
8/31/2017 14:59,122.1345,199.2,92.628,72.459
8/31/2017 15:59,78.85,130.144,72.376,54.78
8/31/2017 16:59,45.65,65.736,31.872,31.34633333
8/31/2017 17:59,0,0,0,0
8/31/2017 18:59,0,0,0,0
8/31/2017 19:59,0,0,0,0
8/31/2017 20:59,0,0,0,0
8/31/2017 21:59,0,0,0,0
8/31/2017 22:59,0,0,0,0
8/31/2017 23:59,0,0,0,0
