Time,South(Wh/m2),West(Wh/m2),East(Wh/m2),North(Wh/m2)
9,236.775,214.225,491.59,184.34625
10,259.2414815,291.6466667,619.3733333,186.4133333
11,298.1611111,360.8,489.335,221.4284722
12,285.6333333,428.45,464.53,211.97
13,301.0842593,547.2133333,387.1083333,225.8131944
14,256.5688889,559.24,291.6466667,180.4
15,202.95,460.02,236.775,186.0375
16,173.7185185,327.7266667,165.3666667,135.3
17,95.54518519,165.3666667,69.15333333,70.28083333
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,12.16925926,9.57,19.72,8.506666667
8,20.62222222,17.98,40.98666667,17.56111111
9,30.45,29.29,59.16,23.2725
10,32.99555556,39.82666667,72.69333333,28.35555556
11,34.20925926,51.23333333,60.9,28.47638889
12,42.53333333,53.94,59.74,31.9
13,37.96851852,66.99,45.91666667,27.34861111
14,31.62074074,75.78666667,39.82666667,25.52
15,26.39,59.16,31.61,23.2725
16,21.6962963,34.8,17.78666667,15.78888889
17,12.9962963,20.10666667,9.28,8.7725
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,56.67037037,42.46666667,82.33333333,41.31111111
8,99.18518519,79.73333333,164.6666667,75.83333333
9,128.7,120.9,262.6,97.5
10,149.4518519,166.4,364,107.4666667
11,163.462963,229.6666667,285.1333333,115.0138889
12,164.6666667,252.2,244.4,124.8
13,171.8888889,297.2666667,203.6666667,131.4444444
14,149.4518519,360.5333333,173.3333333,110.9333333
15,140.4,247,128.7,100.425
16,101.1111111,162.9333333,84.93333333,76.55555556
17,53.49259259,79.73333333,42.46666667,41.70833333
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,93.89722222,76.09333333,136.09,68.41083333
8,167.4703704,141.9433333,313.1533333,118.2861111
9,206.33,201.94,403.88,166.27125
10,265.3511111,272.18,573.6266667,208.7688889
11,301.6092593,362.175,496.8016667,215.5368056
12,301.4466667,452.17,460.95,239.255
13,278.8462963,558.2616667,336.5666667,215.5368056
14,252.3437037,544.36,292.6666667,191.2088889
15,212.915,399.49,212.915,154.7475
16,147.9592593,301.4466667,140.48,123.1638889
17,87.63740741,159.5033333,66.58166667,61.03319444
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,23.93518519,19.58333333,42.3,16.69479167
8,43.9537037,41.90833333,74.41666667,31.33333333
9,63.45,61.1,111.625,48.028125
10,71.02222222,85.38333333,150.4,54.31111111
11,74.63425926,98.89583333,135.7125,60.54513889
12,79.11666667,110.45,125.725,64.0375
13,81.48842593,128.8583333,94,60.54513889
14,63.36296296,142.5666667,74.41666667,49.08888889
15,56.9875,125.725,60.5125,48.028125
16,43.08333333,71.28333333,39.95,30.68055556
17,23.69583333,36.425,21.15,16.33576389
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,23.76,17.46,35.64,14.85
8,39.6,37.44,72,30.9
9,56.7,52.92,114.48,41.715
10,66.56,79.2,152.64,44.16
11,74.2,88.2,134.82,48.825
12,70.56,115.56,105.84,55.08
13,72.1,128.52,92.7,55.125
14,64,155.52,66.96,49.44
15,56.16,101.52,49.14,39.285
16,42,73.44,37.08,32.7
17,22.44,32.76,17.64,16.335
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,49.17,35.3875,75.99,35.17020833
8,89.4,73.755,154.96,58.35833333
9,105.045,102.81,219.03,89.679375
10,136.4177778,143.04,324.82,92.38
11,139.0666667,201.15,281.61,97.78125
12,154.96,203.385,241.38,115.1025
13,144.8611111,239.89,201.15,112.9916667
14,131.12,286.08,141.55,101.32
15,106.1625,243.615,115.1025,89.679375
16,76.98333333,157.94,79.715,59.6
17,42.34083333,81.205,36.8775,35.17020833
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,13.64814815,10.60833333,21.21666667,9.621944444
8,24.56666667,21.44,40.2,19.91388889
9,33.835,34.505,62.98,27.6375
10,42.48296296,41.09333333,86.65333333,30.96888889
11,45.16296296,60.85833333,76.60333333,34.84930556
12,46.00666667,64.32,68.34,36.18
13,46.46574074,78.16666667,56.95,29.63819444
14,37.71851852,94.69333333,43.77333333,27.69333333
15,33.835,69.68,34.505,24.37125
16,24.56666667,44.66666667,23.67333333,18.61111111
17,13.37518519,22.33333333,10.16166667,9.314861111
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
